Focus Group,Value Index,Content,processed_content,label,category,vader_sentiment,word_count
DOCE Discovery Session | CPO Coordinators,96,For food vendors or peddler – don't know what address to put – not accurate to the address,food vendor peddler know address put accurate address,neutral,address,neutral,8
DOCE Discovery Session | CPO Coordinators,97,Put something under specific event e.g. Christmas tree lighting – right now all under different addresses,put something specific event christmas tree lighting right different address,neutral,put,neutral,10
DOCE Discovery Session | CPO Coordinators,98,"Or for businesses that tow within city but aren’t located in city, can’t use city address – can't move forward with application – doesn't work for a lot of the permits they do – can't do streets and sidewalks in only place he has record keeping (some level of that in IPS – didn't have to tie things to a parcel)",business tow within city located city use city address ca move forward application work lot permit ca street sidewalk place record keeping level ip tie thing parcel,neutral,city,neutral,27
DOCE Discovery Session | CPO Coordinators,100,New weekly task for staff to clean out of ‘unsubmitted’ tasks,new weekly task staff clean unsubmitted task,positive,task,positive,7
DOCE Discovery Session | CPO Coordinators,101,"Camino – applicants that pay and don’t fill out the application or don’t submit, or complete the full application but don’t submit",camino applicant pay fill application submit complete full application submit,negative,application,negative,10
DOCE Discovery Session | CPO Coordinators,102,"Camino breaks at least once a week – applicants can’t submit anything – or can’t see document upload, or things that used to be in system",camino break least week applicant submit anything see document upload thing used system,neutral,camino,neutral,13
Discovery Session | Law,0,Forward roadmap and project plan to group,forward roadmap project plan group,neutral,forward,neutral,5
Discovery Session | Law,4,"Zachary Waksman – Attorney, Codes focus and some litigation, 2022",zachary waksman attorney code focus litigation,negative,zachary,negative,6
Discovery Session | Law,6,"Toryana Jackson – Codes Litigation, Aug 2025",toryana jackson code litigation aug,negative,toryana,negative,5
Discovery Session | Law,9,"Toryana: Prepare inspector affirmations - Gather documents from IPS, review cases in IPS including codes staff notes and attachments and notices in images",toryana prepare inspector affirmation gather document ip review case ip including code staff note attachment notice image,positive,ip,positive,17
Discovery Session | Law,11,"John: IPS inconsistent in terms of utilization – documents not always uploaded, inspector notes sometimes missing on field activity",john ip inconsistent term utilization document always uploaded inspector note sometimes missing field activity,negative,john,negative,14
Discovery Session | Law,12,Pursing Rental Registry inspection warrants,pursing rental registry inspection warrant,neutral,pursing,neutral,5
Discovery Session | Law,15,"Prepare documents for evidence (may get from other sources as well e.g. financial records, dept of state)",prepare document evidence may get source well financial record dept state,positive,prepare,positive,11
Discovery Session | Law,20,Zach: would like AS400 replacement incorporated into this,zach would like replacement incorporated,positive,zach,positive,5
Discovery Session | Law,21,Often can’t meet requirements until met taxes and water bills,often meet requirement met tax water bill,neutral,often,neutral,7
Discovery Session | Law,23,"Whether a code violation has been completed or not – less about the system, more about up to date documentation and notes (training issue more than software issue)",whether code violation completed less system date documentation note training issue software issue,negative,issue,negative,13
Discovery Session | Law,26,NBD data team provides info on RR status and applications where they haven’t consented to an interior,nbd data team provides info rr status application consented interior,positive,nbd,positive,10
Discovery Session | Law,27,"OneDrive/LawShare for documents (needed for filing), also use iManage (document management system)",document needed filing also use imanage document management system,neutral,document,neutral,9
Discovery Session | Law,28,NY State Court Electronic Filing System (Supreme Court) – everything needs to be in PDF format,ny state court electronic filing system supreme court everything need pdf format,positive,court,neutral,12
Discovery Session | Law,30,Petitioner and respondent (2 parties) - City of Syracuse vs property owner,petitioner respondent party city syracuse v property owner,positive,petitioner,neutral,8
Discovery Session | Law,31,"Ex-parte petition (special proceeding – expediated compared to regular complaint process – just write it up and file, don’t need to serve anyone): No respondent",petition special proceeding expediated compared regular complaint process write file need serve anyone respondent,positive,petition,negative,14
Discovery Session | Law,32,"Zach: Cases tend to be more about the property owner, adversarial owners",zach case tend property owner adversarial owner,negative,owner,negative,7
Discovery Session | Law,33,"Collaborate with other attorneys, jugdge, their clerks – if they don’t hire an attorney deal with PO directly (phone/email)",collaborate attorney jugdge clerk hire attorney deal po directly,negative,attorney,negative,9
Discovery Session | Law,34,WestLaw and Google to research legal issues,westlaw google research legal issue,positive,westlaw,positive,5
Discovery Session | Law,39,Inspectors have to review affirmations for accuracy and completeness – let Law know if anything wrong or mistated – then inspectors must sign,inspector review affirmation accuracy completeness let law know anything wrong mistated inspector must sign,negative,inspector,negative,14
